idx,class,orignal_img_path,original_mask_path
3394,natural,./data/FirstBatch/images/natural_00002552.jpg,./data/FirstBatch/labels/natural_00002552_maskBox_0.jpg
3395,natural,./data/FirstBatch/images/natural_00002552.jpg,./data/FirstBatch/labels/natural_00002552_maskBox_2.jpg
3396,natural,./data/FirstBatch/images/natural_00002552.jpg,./data/FirstBatch/labels/natural_00002552_maskBox_3.jpg
3397,natural,./data/FirstBatch/images/natural_00002552.jpg,./data/FirstBatch/labels/natural_00002552_maskBox_4.jpg
3398,natural,./data/FirstBatch/images/natural_00002552.jpg,./data/FirstBatch/labels/natural_00002552_maskSA_8.jpg
3399,natural,./data/FirstBatch/images/natural_00002552.jpg,./data/FirstBatch/labels/natural_00002552_maskSA_9.jpg
3400,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskBox_0.jpg
3401,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskBox_1.jpg
3402,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskBox_3.jpg
3403,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskBox_2.jpg
3404,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskBox_4.jpg
3405,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_5.jpg
3406,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_4.jpg
3407,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_14.jpg
3408,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_6.jpg
3409,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_7.jpg
3410,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_13.jpg
3411,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_3.jpg
3412,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_2.jpg
3413,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_12.jpg
3414,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_10.jpg
3415,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_0.jpg
3418,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_9.jpg
3419,rainforest,./data/FirstBatch/images/rainforest_00003408.jpg,./data/FirstBatch/labels/rainforest_00003408_maskSA_8.jpg
3420,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_1.jpg
3421,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_0.jpg
3422,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_2.jpg
3423,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_3.jpg
3424,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_7.jpg
3425,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_6.jpg
3426,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_4.jpg
3427,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_5.jpg
3428,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_8.jpg
3430,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_14.jpg
3432,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_11.jpg
3433,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_13.jpg
3434,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskSA_12.jpg
3435,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskBox_3.jpg
3436,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskBox_2.jpg
3437,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskBox_0.jpg
3438,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskBox_1.jpg
3439,natural,./data/FirstBatch/images/natural_00003658.jpg,./data/FirstBatch/labels/natural_00003658_maskBox_4.jpg
3441,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_4.jpg
3442,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskBox_2.jpg
3443,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_5.jpg
3444,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_7.jpg
3445,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskBox_0.jpg
3446,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_6.jpg
3447,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskBox_1.jpg
3448,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_2.jpg
3449,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskBox_4.jpg
3450,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_3.jpg
3451,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_1.jpg
3452,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_0.jpg
3453,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_14.jpg
3454,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_10.jpg
3455,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_11.jpg
3456,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_13.jpg
3457,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_12.jpg
3458,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_8.jpg
3459,rainforest,./data/FirstBatch/images/rainforest_00001237.jpg,./data/FirstBatch/labels/rainforest_00001237_maskSA_9.jpg
3461,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_5.jpg
3462,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_7.jpg
3463,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_6.jpg
3464,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_2.jpg
3465,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_3.jpg
3466,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_1.jpg
3467,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_0.jpg
3468,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskBox_2.jpg
3469,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskBox_3.jpg
3470,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskBox_1.jpg
3471,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskBox_0.jpg
3472,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskBox_4.jpg
3473,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_14.jpg
3474,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_11.jpg
3475,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_10.jpg
3477,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_12.jpg
3478,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_13.jpg
3479,canyon,./data/FirstBatch/images/canyon_00002753.jpg,./data/FirstBatch/labels/canyon_00002753_maskSA_9.jpg
3480,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_14.jpg
3481,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_11.jpg
3482,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_10.jpg
3483,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_12.jpg
3486,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskBox_2.jpg
3487,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskBox_3.jpg
3488,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_2.jpg
3489,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_0.jpg
3490,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskBox_1.jpg
3491,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskBox_0.jpg
3492,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_1.jpg
3493,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_5.jpg
3494,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskBox_4.jpg
3495,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_4.jpg
3496,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_6.jpg
3497,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_7.jpg
3498,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_9.jpg
3499,natural,./data/FirstBatch/images/natural_00002963.jpg,./data/FirstBatch/labels/natural_00002963_maskSA_8.jpg
3500,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_9.jpg
3501,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_8.jpg
3502,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_6.jpg
3503,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_10.jpg
3504,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_7.jpg
3505,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_11.jpg
3506,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_13.jpg
3507,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_5.jpg
3508,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_12.jpg
3509,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_4.jpg
3510,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_0.jpg
3511,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_1.jpg
3512,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_3.jpg
3513,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_14.jpg
3514,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskSA_2.jpg
3515,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskBox_4.jpg
3516,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskBox_3.jpg
3517,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskBox_2.jpg
3518,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskBox_0.jpg
3519,canyon,./data/FirstBatch/images/canyon_00004487.jpg,./data/FirstBatch/labels/canyon_00004487_maskBox_1.jpg
3520,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_10.jpg
3521,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_11.jpg
3522,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_13.jpg
3523,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_12.jpg
3524,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_14.jpg
3525,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_9.jpg
3526,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskBox_4.jpg
3527,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_8.jpg
3528,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskBox_3.jpg
3529,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskBox_2.jpg
3530,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskBox_0.jpg
3531,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskBox_1.jpg
3532,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_0.jpg
3534,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_3.jpg
3535,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_2.jpg
3536,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_6.jpg
3537,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_7.jpg
3538,rainforest,./data/FirstBatch/images/rainforest_00004165.jpg,./data/FirstBatch/labels/rainforest_00004165_maskSA_5.jpg
3540,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_7.jpg
3541,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_6.jpg
3542,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_4.jpg
3543,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_5.jpg
3544,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_1.jpg
3545,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_0.jpg
3546,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_2.jpg
3547,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_3.jpg
3548,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskBox_1.jpg
3549,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskBox_0.jpg
3550,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskBox_2.jpg
3551,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskBox_3.jpg
3552,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskBox_4.jpg
3553,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_14.jpg
3554,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_12.jpg
3555,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_8.jpg
3556,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_9.jpg
3557,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_13.jpg
3558,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_11.jpg
3559,natural,./data/FirstBatch/images/natural_00000609.jpg,./data/FirstBatch/labels/natural_00000609_maskSA_10.jpg
3560,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_14.jpg
3561,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_11.jpg
3562,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_10.jpg
3563,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_9.jpg
3564,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_12.jpg
3565,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_13.jpg
3567,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskBox_2.jpg
3568,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskBox_3.jpg
3570,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskBox_0.jpg
3571,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskBox_4.jpg
3572,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_5.jpg
3573,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_4.jpg
3574,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_6.jpg
3575,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_7.jpg
3576,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_3.jpg
3578,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_0.jpg
3579,rainforest,./data/FirstBatch/images/rainforest_00002528.jpg,./data/FirstBatch/labels/rainforest_00002528_maskSA_1.jpg
3580,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskBox_2.jpg
3581,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskBox_3.jpg
3582,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskBox_1.jpg
3583,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskBox_0.jpg
3584,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskBox_4.jpg
3585,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_8.jpg
3586,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_9.jpg
3587,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_14.jpg
3588,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_11.jpg
3589,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_10.jpg
3590,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_12.jpg
3591,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_13.jpg
3592,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_4.jpg
3593,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_5.jpg
3594,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_7.jpg
3596,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_2.jpg
3597,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_3.jpg
3599,natural,./data/FirstBatch/images/natural_00000691.jpg,./data/FirstBatch/labels/natural_00000691_maskSA_0.jpg
3600,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskBox_1.jpg
3601,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskBox_0.jpg
3602,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_9.jpg
3603,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskBox_2.jpg
3604,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskBox_3.jpg
3605,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_8.jpg
3606,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskBox_4.jpg
3607,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_14.jpg
3608,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_12.jpg
3610,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_11.jpg
3611,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_10.jpg
3612,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_3.jpg
3613,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_2.jpg
3614,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_0.jpg
3615,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_1.jpg
3616,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_5.jpg
3617,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_4.jpg
3618,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_6.jpg
3619,canyon,./data/FirstBatch/images/canyon_00000889.jpg,./data/FirstBatch/labels/canyon_00000889_maskSA_7.jpg
3621,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskSA_11.jpg
3623,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskSA_13.jpg
3624,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskSA_12.jpg
3626,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskSA_14.jpg
3627,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskBox_4.jpg
3628,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskBox_3.jpg
3629,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskBox_2.jpg
3630,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskBox_0.jpg
3632,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskSA_2.jpg
3633,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskSA_3.jpg
3634,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskSA_1.jpg
3635,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskSA_0.jpg
3636,canyon,./data/FirstBatch/images/canyon_00004351.jpg,./data/FirstBatch/labels/canyon_00004351_maskSA_4.jpg
